user_id,total_orders,avg_order_value,max_order_value,first_order,last_order,days_since_last_order,user_tenure_days
2628,3,926.6666666666666,1310,2019-09-17,2024-07-29,155,1932
2629,4,710.0,1145,2020-11-09,2024-06-14,200,1513
2630,3,515.0,560,2021-06-23,2024-10-22,70,1287
2631,3,635.0,810,2021-05-26,2023-11-26,401,1315
2632,2,1072.5,1305,2021-01-06,2024-07-28,156,1455
2633,4,716.25,1305,2021-06-17,2024-09-11,111,1293
2634,5,353.0,545,2019-02-17,2024-01-29,337,2144
2635,4,772.5,1340,2019-01-05,2024-03-01,305,2187
2636,4,976.25,1780,2021-06-18,2023-07-19,531,1292
2637,5,821.0,1675,2019-09-12,2024-07-26,158,1937
2638,3,670.0,1325,2019-11-13,2022-10-19,804,1875
2639,3,1338.3333333333333,1615,2022-07-15,2024-05-20,225,900
2640,4,678.75,830,2019-05-13,2023-05-25,586,2059
2641,1,1355.0,1355,2022-11-16,2022-11-16,776,776
2642,4,1078.75,1630,2020-05-19,2024-11-18,43,1687
2643,2,222.5,255,2021-10-20,2022-07-07,908,1168
2644,4,577.5,820,2019-04-11,2022-12-13,749,2091
2645,4,432.5,820,2022-11-19,2024-07-16,168,773
2646,1,465.0,465,2020-12-29,2020-12-29,1463,1463
2647,3,501.6666666666667,590,2021-04-09,2022-07-09,906,1362
2648,4,972.5,1485,2020-05-14,2024-03-09,297,1692
2649,4,1336.25,1805,2020-08-18,2023-07-30,520,1596
2650,4,680.0,1480,2019-01-11,2024-04-30,245,2181
2651,3,468.3333333333333,495,2019-05-03,2021-11-10,1147,2069
2652,8,398.125,810,2019-03-13,2022-10-22,801,2120
2653,6,545.0,1085,2019-02-15,2024-02-19,316,2146
2654,4,755.0,1130,2022-01-28,2024-11-14,47,1068
2655,5,869.0,1240,2019-01-06,2022-01-03,1093,2186
2656,7,1100.0,2145,2019-12-07,2024-09-29,93,1851
2657,4,695.0,1350,2019-02-04,2024-10-22,70,2157
2658,3,711.6666666666666,1315,2022-02-18,2023-06-27,553,1047
2659,5,690.0,1155,2019-03-05,2024-04-27,248,2128
2660,3,1201.6666666666667,1675,2020-01-06,2024-02-12,323,1821
2661,1,1510.0,1510,2022-07-17,2022-07-17,898,898
2662,1,270.0,270,2020-03-15,2020-03-15,1752,1752
2663,3,425.0,550,2019-08-12,2020-12-01,1491,1968
2664,3,280.0,455,2019-03-05,2024-06-25,189,2128
2665,4,741.25,1205,2021-07-16,2024-12-15,16,1264
2666,4,656.25,1055,2020-04-08,2022-01-22,1074,1728
2667,3,246.66666666666666,265,2020-01-06,2023-07-21,529,1821
2668,5,678.0,1070,2019-06-19,2023-06-03,577,2022
2669,4,773.75,1005,2019-03-31,2024-12-31,0,2102
2670,2,587.5,960,2023-03-04,2023-08-10,509,668
2671,4,576.25,1190,2019-11-14,2023-12-20,377,1874
2672,6,763.3333333333334,1315,2020-08-05,2024-01-17,349,1609
2673,4,625.0,840,2021-04-30,2023-03-19,653,1341
2674,5,695.0,1085,2019-08-16,2024-07-03,181,1964
2675,5,489.0,790,2019-05-25,2024-08-30,123,2047
2676,4,947.5,1420,2019-08-03,2024-08-07,146,1977
2677,1,225.0,225,2020-05-29,2020-05-29,1677,1677
2678,2,462.5,510,2021-12-23,2024-05-03,242,1104
2679,3,385.0,820,2021-01-29,2023-09-08,480,1432
2680,2,290.0,410,2019-05-21,2021-10-23,1165,2051
2681,5,1041.0,1325,2019-05-27,2023-08-14,505,2045
2682,4,460.0,1020,2020-03-17,2023-03-23,649,1750
2683,4,361.25,590,2020-01-11,2024-12-18,13,1816
2684,4,581.25,840,2019-07-12,2021-11-19,1138,1999
2685,4,602.5,1410,2019-02-03,2023-11-30,397,2158
2686,2,315.0,480,2020-05-23,2024-11-10,51,1683
2687,3,610.0,980,2021-10-17,2023-12-01,396,1171
2688,7,802.1428571428571,1940,2019-12-17,2024-05-14,231,1841
2689,4,1207.5,1505,2021-02-11,2024-10-10,82,1419
2690,1,1060.0,1060,2019-03-09,2019-03-09,2124,2124
2691,5,582.0,1355,2019-02-26,2023-09-16,472,2135
2692,1,680.0,680,2023-01-31,2023-01-31,700,700
2693,7,886.4285714285714,1295,2020-05-23,2023-01-15,716,1683
2694,7,825.7142857142857,1250,2020-03-19,2024-04-26,249,1748
2695,9,826.1111111111111,1280,2020-04-24,2024-05-28,217,1712
2696,4,960.0,1500,2019-03-14,2022-11-18,774,2119
2697,1,325.0,325,2021-01-08,2021-01-08,1453,1453
2698,3,1006.6666666666666,1045,2019-10-11,2023-03-19,653,1908
2699,3,743.3333333333334,970,2019-03-21,2020-12-12,1480,2112
2700,4,876.25,1290,2020-12-31,2022-08-20,864,1461
2701,3,1023.3333333333334,1360,2019-02-14,2022-11-20,772,2147
2702,4,700.0,995,2021-02-12,2022-12-22,740,1418
2703,4,627.5,1090,2021-11-12,2023-06-14,566,1145
2704,1,250.0,250,2021-02-05,2021-02-05,1425,1425
2705,3,931.6666666666666,1290,2020-01-01,2022-12-21,741,1826
2706,5,477.0,935,2020-10-22,2024-09-04,118,1531
2707,4,755.0,1010,2019-07-22,2024-07-20,164,1989
2709,2,1317.5,1675,2022-01-26,2023-10-16,442,1070
2710,4,455.0,1060,2019-12-09,2024-01-07,359,1849
2711,4,370.0,680,2020-01-11,2023-11-06,421,1816
2712,3,755.0,1445,2019-08-19,2023-04-20,621,1961
2713,2,632.5,1125,2019-03-10,2022-05-15,961,2123
2714,2,1737.5,2045,2019-09-05,2022-06-01,944,1944
2715,3,1251.6666666666667,1390,2019-12-16,2024-11-23,38,1842
2716,1,1200.0,1200,2022-05-30,2022-05-30,946,946
2717,3,838.3333333333334,1255,2019-04-06,2023-08-14,505,2096
2718,6,595.0,1190,2019-08-16,2024-12-25,6,1964
2719,2,732.5,925,2020-09-12,2021-11-15,1142,1571
2720,3,678.3333333333334,1060,2022-11-18,2024-04-12,263,774
2721,1,1195.0,1195,2021-06-23,2021-06-23,1287,1287
2722,3,928.3333333333334,1400,2019-06-20,2023-08-18,501,2021
2724,1,1070.0,1070,2022-06-04,2022-06-04,941,941
2725,1,135.0,135,2024-12-25,2024-12-25,6,6
2726,7,703.5714285714286,1305,2020-11-05,2024-11-06,55,1517
2727,3,673.3333333333334,945,2022-03-13,2023-04-07,634,1024
2728,2,757.5,925,2019-09-09,2023-07-01,549,1940
2729,4,948.75,1520,2019-10-20,2024-08-05,148,1899
2730,3,993.3333333333334,1420,2019-03-04,2022-10-14,809,2129
2732,2,660.0,675,2020-04-06,2020-06-12,1663,1730
2733,2,1017.5,1065,2019-07-19,2023-06-11,569,1992
2734,4,475.0,825,2020-07-30,2024-09-28,94,1615
2735,2,525.0,600,2019-01-23,2019-06-29,2012,2169
2736,5,905.0,1535,2019-09-06,2024-02-22,313,1943
2737,2,1162.5,1170,2019-06-05,2021-08-20,1229,2036
2738,6,1008.3333333333334,2150,2019-11-07,2024-11-22,39,1881
2739,5,527.0,960,2020-03-11,2024-10-27,65,1756
2740,2,500.0,540,2019-09-13,2020-06-26,1649,1936
2741,2,427.5,570,2019-10-11,2024-01-02,364,1908
2742,2,887.5,945,2021-02-05,2024-07-31,153,1425
2743,4,541.25,1025,2020-03-21,2024-10-17,75,1746
2744,5,1149.0,2225,2019-02-26,2022-03-21,1016,2135
2745,7,852.1428571428571,1190,2019-09-23,2024-11-13,48,1926
2746,4,556.25,745,2020-03-25,2024-05-15,230,1742
2747,2,452.5,595,2019-08-23,2024-05-01,244,1957
2748,3,1208.3333333333333,1715,2020-06-20,2021-08-17,1232,1655
2749,2,505.0,525,2019-03-05,2019-07-27,1984,2128
2750,2,915.0,1495,2019-02-06,2023-05-01,610,2155
2751,2,1100.0,1200,2022-10-25,2023-08-22,497,798
2752,3,701.6666666666666,1415,2019-10-03,2022-12-10,752,1916
2753,3,938.3333333333334,1560,2019-04-14,2023-11-20,407,2088
2754,3,781.6666666666666,1095,2020-11-03,2023-09-13,475,1519
2755,5,585.0,965,2019-11-08,2023-07-30,520,1880
2756,3,1251.6666666666667,2025,2021-10-22,2024-06-08,206,1166
2757,3,615.0,1070,2019-06-14,2024-09-13,109,2027
2758,1,445.0,445,2020-02-21,2020-02-21,1775,1775
2759,5,817.0,1545,2021-03-21,2024-04-28,247,1381
2760,6,596.6666666666666,1215,2019-02-28,2023-12-09,388,2133
2761,5,361.0,825,2019-06-28,2024-04-11,264,2013
2762,3,528.3333333333334,880,2022-11-22,2024-06-13,201,770
2763,1,1010.0,1010,2019-03-24,2019-03-24,2109,2109
2764,2,855.0,1135,2020-05-16,2023-11-11,416,1690
2765,3,673.3333333333334,1480,2020-11-28,2022-09-26,827,1494
2766,4,415.0,815,2022-11-27,2024-10-14,78,765
2767,5,549.0,1020,2020-12-14,2024-12-12,19,1478
2768,2,1267.5,1605,2019-05-14,2020-05-27,1679,2058
2769,3,963.3333333333334,1330,2020-06-27,2024-05-02,243,1648
2770,5,642.0,870,2020-01-20,2024-07-10,174,1807
2771,4,398.75,460,2020-11-23,2024-08-14,139,1499
2772,4,721.25,1005,2022-06-23,2024-06-10,204,922
2773,3,496.6666666666667,630,2020-07-13,2024-08-23,130,1632
2774,3,770.0,1085,2020-08-15,2022-02-16,1049,1599
2775,2,997.5,1475,2022-02-18,2022-09-05,848,1047
2776,1,400.0,400,2024-08-29,2024-08-29,124,124
2777,1,1330.0,1330,2023-12-24,2023-12-24,373,373
2778,4,762.5,1430,2019-05-28,2024-06-23,191,2044
2779,4,747.5,1555,2019-08-13,2024-08-11,142,1967
2780,2,322.5,475,2023-02-25,2023-11-20,407,675
2781,6,641.6666666666666,1275,2019-08-23,2024-10-08,84,1957
2782,4,338.75,490,2020-11-14,2023-07-16,534,1508
2783,2,437.5,570,2020-03-06,2023-05-02,609,1761
2784,6,343.3333333333333,795,2019-01-23,2023-07-30,520,2169
2785,2,310.0,345,2019-05-27,2022-08-27,857,2045
2786,5,277.0,565,2019-02-26,2024-11-11,50,2135
2787,5,1365.0,1670,2019-02-01,2023-02-26,674,2160
2788,7,989.2857142857143,1270,2019-03-29,2024-07-29,155,2104
2789,5,580.0,1245,2020-08-04,2024-03-23,283,1610
2790,2,387.5,620,2020-09-12,2024-04-17,258,1571
2791,4,447.5,535,2021-09-18,2024-12-01,30,1200
2792,6,633.3333333333334,1075,2019-08-13,2024-02-10,325,1967
2793,2,1200.0,1210,2020-08-01,2022-08-02,882,1613
2794,7,931.4285714285714,1435,2020-02-22,2024-09-14,108,1774
2796,5,741.0,1590,2020-03-21,2024-04-14,261,1746
2797,2,1092.5,1540,2020-03-08,2021-08-16,1233,1759
2798,3,891.6666666666666,1260,2019-02-04,2023-02-07,693,2157
2799,1,985.0,985,2023-09-02,2023-09-02,486,486
2800,8,591.25,1225,2019-01-27,2024-07-02,182,2165
2801,3,675.0,1200,2022-05-28,2024-07-06,178,948
2802,7,726.4285714285714,1605,2019-09-11,2024-02-26,309,1938
2803,3,1295.0,1880,2023-06-16,2024-10-31,61,564
2804,5,856.0,1405,2019-02-17,2024-08-30,123,2144
2805,2,680.0,710,2019-01-01,2021-10-17,1171,2191
2806,4,585.0,945,2019-06-05,2022-05-23,953,2036
2807,4,812.5,1065,2019-06-29,2021-05-29,1312,2012
2808,2,677.5,1080,2022-06-11,2024-07-18,166,934
2809,5,1092.0,1750,2019-01-07,2023-08-20,499,2185
2810,5,723.0,930,2019-03-24,2024-07-24,160,2109
2811,3,553.3333333333334,970,2021-10-07,2023-08-06,513,1181
2812,3,976.6666666666666,1265,2021-02-25,2022-01-31,1065,1405
2813,4,640.0,860,2020-05-03,2022-07-12,903,1703
2814,6,987.5,1300,2020-02-28,2024-10-10,82,1768
2815,5,725.0,1235,2019-02-10,2024-11-13,48,2151
2816,4,527.5,710,2019-06-14,2024-08-15,138,2027
2818,6,541.6666666666666,790,2019-08-28,2024-11-14,47,1952
2819,4,891.25,1230,2019-05-31,2024-03-13,293,2041
2820,3,911.6666666666666,1300,2020-03-06,2023-04-25,616,1761
2822,2,612.5,910,2019-01-16,2020-07-10,1635,2176
2823,5,992.0,1315,2020-07-27,2024-07-31,153,1618
2824,3,1295.0,1550,2020-03-04,2021-12-17,1110,1763
2825,3,466.6666666666667,530,2020-09-12,2023-10-11,447,1571
2826,5,492.0,945,2020-12-05,2024-09-06,116,1487
2827,3,918.3333333333334,1695,2019-04-26,2021-08-19,1230,2076
2828,2,1907.5,2145,2022-10-14,2024-06-06,208,809
2829,3,871.6666666666666,1670,2020-05-16,2022-06-24,921,1690
2830,3,755.0,975,2020-09-12,2024-01-29,337,1571
2831,6,682.5,1250,2020-05-22,2024-11-19,42,1684
2832,6,608.3333333333334,1050,2020-11-12,2024-11-12,49,1510
2833,8,778.75,1400,2019-08-04,2023-08-22,497,1976
2834,2,175.0,175,2019-01-17,2020-01-03,1824,2175
2835,1,1145.0,1145,2020-03-02,2020-03-02,1765,1765
2836,7,556.4285714285714,1000,2020-01-03,2023-08-18,501,1824
2837,3,548.3333333333334,815,2022-05-11,2023-11-22,405,965
2838,2,595.0,705,2022-07-14,2023-02-22,678,901
2839,4,771.25,1000,2020-02-28,2024-09-16,106,1768
2840,4,337.5,420,2019-08-16,2023-12-27,370,1964
2841,1,1060.0,1060,2023-05-06,2023-05-06,605,605
2842,5,708.0,910,2019-05-08,2023-11-03,424,2064
2843,2,547.5,965,2020-06-28,2023-08-06,513,1647
2844,4,800.0,1255,2020-04-06,2024-02-28,307,1730
2845,3,515.0,785,2020-10-20,2024-06-23,191,1533
2846,3,566.6666666666666,1065,2021-04-25,2024-12-12,19,1346
2847,4,552.5,1465,2019-11-29,2022-09-29,824,1859
2848,4,280.0,430,2019-04-13,2024-01-28,338,2089
2849,2,320.0,390,2021-05-18,2024-05-03,242,1323
2850,7,681.4285714285714,1150,2019-08-18,2024-04-24,251,1962
2851,2,460.0,600,2019-02-28,2021-08-10,1239,2133
2852,3,860.0,1180,2020-11-22,2021-05-10,1331,1500
2853,4,685.0,865,2019-02-20,2023-12-24,373,2141
2854,3,488.3333333333333,565,2019-09-06,2024-03-23,283,1943
2855,10,536.5,955,2019-10-02,2024-08-28,125,1917
2856,5,795.0,1180,2019-07-03,2023-03-03,669,2008
2857,4,513.75,765,2021-07-08,2023-01-03,728,1272
2858,3,751.6666666666666,1415,2020-02-21,2024-05-08,237,1775
2859,7,1140.0,2455,2021-05-01,2023-12-13,384,1340
2860,3,403.3333333333333,465,2019-02-05,2023-02-16,684,2156
2861,1,895.0,895,2022-02-22,2022-02-22,1043,1043
2862,4,1017.5,1575,2020-05-24,2022-06-13,932,1682
2863,2,810.0,855,2019-04-08,2020-01-22,1805,2094
2864,6,435.0,960,2019-04-18,2023-03-13,659,2084
2865,4,871.25,1030,2019-01-15,2023-12-16,381,2177
2866,3,353.3333333333333,465,2020-07-28,2022-12-18,744,1617
2867,2,280.0,450,2019-07-10,2021-05-26,1315,2001
2868,4,787.5,1270,2019-10-28,2024-12-12,19,1891
2869,2,1215.0,1545,2019-10-22,2024-01-01,365,1897
2870,2,842.5,1285,2022-11-10,2024-03-22,284,782
2871,1,560.0,560,2019-11-16,2019-11-16,1872,1872
2872,5,689.0,1020,2019-10-31,2024-12-20,11,1888
2873,3,1463.3333333333333,2200,2022-01-24,2023-10-26,432,1072
2874,4,1588.75,2075,2020-01-30,2024-11-07,54,1797
2875,2,480.0,665,2019-04-27,2023-12-27,370,2075
2876,6,444.1666666666667,900,2020-10-11,2024-08-06,147,1542
2877,2,945.0,1110,2020-03-05,2024-06-01,213,1762
2878,3,721.6666666666666,1025,2019-07-11,2024-09-03,119,2000
2879,2,217.5,295,2019-02-09,2019-05-30,2042,2152
2880,2,615.0,775,2022-01-23,2022-08-22,862,1073
2881,5,917.0,1215,2019-07-19,2023-05-19,592,1992
2882,5,631.0,1040,2020-08-22,2024-12-20,11,1592
2883,4,732.5,930,2019-08-06,2023-05-12,599,1974
2884,5,513.0,1150,2019-07-11,2022-03-27,1010,2000
2885,1,995.0,995,2019-03-09,2019-03-09,2124,2124
2886,2,1235.0,1730,2020-01-24,2024-08-20,133,1803
2887,8,1038.125,1940,2019-04-15,2024-05-04,241,2087
2888,6,597.5,830,2019-06-23,2023-10-21,437,2018
2889,4,578.75,1345,2019-10-14,2024-06-09,205,1905
2890,1,625.0,625,2022-05-19,2022-05-19,957,957
2891,4,397.5,670,2019-03-30,2022-02-03,1062,2103
2892,1,755.0,755,2019-09-13,2019-09-13,1936,1936
2893,5,956.0,1670,2020-07-19,2024-08-23,130,1626
2894,3,1396.6666666666667,2105,2021-05-08,2024-05-04,241,1333
2895,2,667.5,1030,2019-05-14,2022-02-18,1047,2058
2896,3,650.0,905,2019-08-19,2020-05-03,1703,1961
2897,2,1307.5,1835,2021-01-26,2022-01-06,1090,1435
2898,2,550.0,805,2020-11-10,2024-06-13,201,1512
2899,3,521.6666666666666,740,2022-03-24,2023-08-10,509,1013
2900,4,651.25,1020,2020-12-11,2024-02-10,325,1481
2901,2,502.5,545,2021-03-08,2024-04-07,268,1394
2902,6,464.1666666666667,965,2019-04-05,2023-07-13,537,2097
2903,5,662.0,1060,2019-04-18,2024-12-08,23,2084
2904,2,337.5,430,2019-02-10,2020-04-07,1729,2151
2905,11,754.5454545454545,1365,2019-01-17,2024-12-03,28,2175
2906,2,222.5,285,2019-03-21,2021-03-18,1384,2112
2907,3,578.3333333333334,890,2019-01-05,2023-07-21,529,2187
2908,4,470.0,1055,2020-03-05,2023-08-21,498,1762
2909,6,835.8333333333334,1270,2019-02-24,2022-04-01,1005,2137
2910,4,361.25,615,2019-07-12,2024-05-30,215,1999
2911,1,580.0,580,2020-05-28,2020-05-28,1678,1678
2912,5,987.0,1480,2019-01-31,2023-07-16,534,2161
2913,6,554.1666666666666,935,2019-05-06,2023-01-15,716,2066
2914,2,620.0,940,2021-04-04,2022-08-04,880,1367
2916,7,757.1428571428571,1440,2019-03-30,2024-07-28,156,2103
2917,5,686.0,1505,2020-01-31,2024-10-15,77,1796
2919,4,340.0,565,2020-06-28,2024-03-09,297,1647
2920,4,501.25,890,2019-12-22,2024-06-23,191,1836
2921,3,285.0,510,2020-05-04,2024-04-21,254,1702
2922,3,1256.6666666666667,1635,2019-01-02,2022-07-13,902,2190
2923,5,502.0,825,2019-05-24,2024-06-20,194,2048
2924,7,602.8571428571429,1190,2019-09-10,2024-09-11,111,1939
2925,4,577.5,1195,2020-06-01,2021-05-25,1316,1674
2926,2,512.5,615,2020-05-31,2023-01-18,713,1675
2927,1,1240.0,1240,2019-01-04,2019-01-04,2188,2188
2928,2,1542.5,1870,2022-04-02,2023-06-15,565,1004
2929,4,740.0,940,2019-06-25,2024-11-29,32,2016
2930,4,503.75,910,2021-05-27,2024-11-09,52,1314
2931,2,882.5,1250,2020-10-17,2023-09-10,478,1536
2932,2,1125.0,1470,2019-11-08,2021-04-03,1368,1880
2933,4,553.75,895,2019-01-20,2024-09-07,115,2172
2934,2,1105.0,1210,2020-01-24,2021-04-12,1359,1803
2935,6,600.8333333333334,1255,2019-09-14,2024-02-13,322,1935
2936,3,843.3333333333334,1280,2019-04-13,2024-03-29,277,2089
2937,6,790.8333333333334,1115,2019-09-16,2024-10-09,83,1933
2938,4,537.5,865,2020-07-24,2022-01-09,1087,1621
2939,5,559.0,870,2020-10-15,2024-05-01,244,1538
2940,1,605.0,605,2022-08-20,2022-08-20,864,864
2941,7,619.2857142857143,925,2019-01-09,2023-12-22,375,2183
2942,4,901.25,1200,2020-02-12,2024-08-21,132,1784
2943,3,426.6666666666667,640,2019-03-23,2021-07-28,1252,2110
2944,3,700.0,1335,2024-10-06,2024-12-19,12,86
2945,3,1010.0,1130,2023-05-14,2024-02-11,324,597
2946,2,287.5,395,2019-04-17,2023-04-11,630,2085
2947,3,1020.0,1505,2019-06-23,2023-04-05,636,2018
2948,4,776.25,1195,2021-02-04,2024-10-11,81,1426
2949,6,771.6666666666666,1190,2019-05-13,2024-10-11,81,2059
2950,6,885.8333333333334,1575,2020-11-25,2023-07-09,541,1497
2951,6,745.8333333333334,1110,2019-10-30,2022-08-26,858,1889
2952,3,880.0,1870,2021-08-08,2023-04-28,613,1241
2953,6,324.1666666666667,475,2020-07-23,2024-02-29,306,1622
2954,5,991.0,1395,2019-11-10,2023-09-13,475,1878
2955,3,473.3333333333333,895,2022-01-05,2023-06-10,570,1091
2956,1,395.0,395,2021-09-10,2021-09-10,1208,1208
2957,6,693.3333333333334,975,2020-04-03,2023-02-19,681,1733
2958,5,519.0,945,2019-06-30,2024-09-25,97,2011
2959,7,700.7142857142857,980,2021-07-23,2024-07-18,166,1257
2960,3,386.6666666666667,560,2020-10-04,2023-08-31,488,1549
2961,5,704.0,1510,2019-08-24,2024-10-26,66,1956
2962,3,750.0,1005,2019-09-12,2020-08-26,1588,1937
2963,6,587.5,1135,2020-02-16,2024-08-01,152,1780
2964,4,638.75,825,2020-11-10,2024-03-06,300,1512
2965,1,1005.0,1005,2023-05-08,2023-05-08,603,603
2966,1,665.0,665,2019-09-22,2019-09-22,1927,1927
2967,1,585.0,585,2024-03-11,2024-03-11,295,295
2968,5,537.0,960,2019-12-18,2024-01-11,355,1840
2969,8,1033.125,1310,2019-03-05,2024-11-07,54,2128
2970,1,1680.0,1680,2022-02-12,2022-02-12,1053,1053
2971,5,689.0,1200,2021-10-16,2024-05-23,222,1172
2972,3,871.6666666666666,1105,2021-06-19,2024-04-13,262,1291
2973,3,888.3333333333334,1250,2021-01-15,2024-12-24,7,1446
2974,2,1212.5,1475,2019-03-09,2023-11-05,422,2124
2975,4,495.0,815,2020-03-29,2024-04-20,255,1738
2976,4,577.5,965,2019-10-28,2024-04-03,272,1891
2977,1,355.0,355,2024-04-12,2024-04-12,263,263
2978,2,320.0,500,2022-02-21,2023-03-11,661,1044
2979,3,555.0,745,2019-03-15,2023-05-20,591,2118
2980,4,540.0,850,2019-07-28,2024-03-17,289,1983
2981,4,895.0,1265,2019-02-27,2024-11-07,54,2134
2982,2,680.0,1105,2021-07-16,2023-01-12,719,1264
2983,2,772.5,1035,2021-03-28,2021-11-09,1148,1374
2984,1,285.0,285,2021-11-09,2021-11-09,1148,1148
2985,2,1405.0,1690,2020-09-02,2022-05-02,974,1581
2986,2,750.0,905,2019-01-06,2024-07-14,170,2186
2987,3,903.3333333333334,1170,2019-03-20,2022-06-09,936,2113
2988,1,865.0,865,2021-09-12,2021-09-12,1206,1206
2989,5,266.0,400,2019-02-28,2024-08-07,146,2133
2990,5,423.0,755,2020-05-05,2024-09-12,110,1701
2991,3,370.0,510,2020-06-24,2023-01-13,718,1651
2992,3,378.3333333333333,490,2019-10-11,2023-07-27,523,1908
2993,10,843.5,1325,2019-05-30,2024-07-26,158,2042
2994,4,322.5,405,2021-06-19,2024-04-07,268,1291
2995,5,796.0,1255,2023-07-05,2024-08-24,129,545
2996,2,1197.5,1710,2019-05-12,2020-04-25,1711,2060
2997,6,500.8333333333333,895,2019-06-16,2024-08-31,122,2025
2998,1,1000.0,1000,2024-09-08,2024-09-08,114,114
2999,4,847.5,1145,2021-02-15,2022-04-22,984,1415
3000,6,902.5,1360,2019-02-22,2023-09-03,485,2139
3001,3,1196.6666666666667,1935,2020-02-21,2022-07-17,898,1775
3003,2,667.5,695,2020-11-06,2023-12-23,374,1516
3004,4,877.5,1215,2019-01-16,2024-12-09,22,2176
3005,5,597.0,775,2019-04-25,2022-05-08,968,2077
3006,4,533.75,985,2021-06-23,2024-12-29,2,1287
3007,6,480.0,945,2019-07-16,2022-09-11,842,1995
3008,6,534.1666666666666,1110,2019-03-16,2024-09-14,108,2117
3009,5,590.0,950,2020-01-23,2024-12-03,28,1804
3010,5,450.0,880,2019-12-18,2023-06-07,573,1840
3011,5,558.0,970,2019-12-11,2024-04-10,265,1847
3012,1,1250.0,1250,2019-03-13,2019-03-13,2120,2120
3013,4,443.75,950,2020-07-10,2023-10-26,432,1635
3014,1,1160.0,1160,2023-08-18,2023-08-18,501,501
3015,6,340.0,475,2021-01-29,2024-12-18,13,1432
3016,6,546.6666666666666,840,2020-09-12,2023-10-24,434,1571
3017,4,355.0,620,2019-09-16,2021-06-11,1299,1933
3018,4,353.75,615,2019-10-02,2021-11-09,1148,1917
3019,4,288.75,490,2020-05-15,2024-10-06,86,1691
3020,6,703.3333333333334,1105,2020-02-20,2024-01-23,343,1776
3021,2,485.0,685,2022-09-14,2024-01-10,356,839
3022,4,995.0,1525,2021-11-14,2023-06-11,569,1143
3023,4,887.5,1875,2019-07-03,2022-07-03,912,2008
3024,2,972.5,1525,2019-01-08,2021-03-09,1393,2184
3025,3,1003.3333333333334,1380,2022-08-21,2024-11-05,56,863
3026,7,1072.142857142857,1725,2020-11-25,2024-12-26,5,1497
3027,8,1320.0,1995,2019-04-10,2024-04-12,263,2092
3028,3,813.3333333333334,900,2020-02-17,2023-08-05,514,1779
3029,4,392.5,725,2019-03-17,2022-09-30,823,2116
3030,4,951.25,1680,2019-09-09,2023-10-02,456,1940
3031,6,672.5,1145,2019-02-15,2024-06-23,191,2146
3032,1,925.0,925,2021-08-10,2021-08-10,1239,1239
3033,8,509.375,1210,2019-07-07,2024-09-01,121,2004
3034,5,948.0,1625,2020-12-02,2024-11-08,53,1490
3035,6,347.5,765,2020-04-14,2024-06-12,202,1722
3036,4,375.0,680,2019-05-19,2021-07-16,1264,2053
3037,4,793.75,1530,2020-03-22,2023-01-01,730,1745
3038,2,280.0,280,2019-05-13,2019-08-09,1971,2059
3039,6,567.5,920,2019-07-04,2023-08-10,509,2007
3040,3,746.6666666666666,1055,2020-04-18,2023-03-10,662,1718
3041,2,402.5,545,2023-06-10,2024-10-06,86,570
3042,5,418.0,800,2020-11-07,2024-07-25,159,1515
3043,4,758.75,995,2020-09-20,2023-11-16,411,1563
3044,5,872.0,1330,2019-08-22,2024-09-06,116,1958
3045,1,910.0,910,2022-12-27,2022-12-27,735,735
3046,8,329.375,630,2019-04-21,2022-06-23,922,2081
3047,1,710.0,710,2022-10-15,2022-10-15,808,808
3048,1,415.0,415,2022-12-06,2022-12-06,756,756
3049,5,598.0,1225,2019-03-24,2024-04-23,252,2109
3050,5,804.0,1145,2019-11-21,2023-11-08,419,1867
3051,3,440.0,680,2021-12-30,2024-07-07,177,1097
3052,6,739.1666666666666,1340,2019-08-11,2024-12-19,12,1969
3053,4,642.5,895,2019-10-17,2023-12-23,374,1902
3054,2,627.5,1000,2022-02-23,2022-12-21,741,1042
3055,6,818.3333333333334,1140,2020-08-28,2024-06-23,191,1586
3056,5,569.0,1065,2021-02-01,2023-09-21,467,1429
3058,2,345.0,380,2023-05-25,2023-10-29,429,586
3059,4,586.25,865,2019-02-28,2024-09-02,120,2133
3060,4,716.25,970,2019-07-07,2024-09-12,110,2004
3061,1,555.0,555,2021-10-19,2021-10-19,1169,1169
3062,1,1260.0,1260,2019-01-28,2019-01-28,2164,2164
3063,6,456.6666666666667,790,2019-12-16,2024-07-12,172,1842
3064,4,1075.0,1830,2020-12-23,2022-03-31,1006,1469
3065,2,1012.5,1150,2023-08-16,2024-05-10,235,503
3066,3,495.0,690,2019-04-26,2024-03-26,280,2076
3067,3,145.0,165,2020-02-08,2023-03-26,646,1788
3068,6,964.1666666666666,1845,2020-09-29,2024-05-18,227,1554
3069,3,806.6666666666666,1350,2021-11-11,2023-09-26,462,1146
3070,4,866.25,1490,2019-09-26,2023-06-13,567,1923
3071,6,353.3333333333333,650,2019-05-14,2024-03-18,288,2058
